Concepto turístico,Continente,CCAA de destino,Periodo,Año,Total
Pernoctaciones,Oceanía ,Cantabria,2020M06,2020,0
Pernoctaciones,Oceanía ,Cantabria,2020M05,2020,0
Pernoctaciones,Oceanía ,Cantabria,2020M04,2020,0
Pernoctaciones,Oceanía ,Cantabria,2020M03,2020,0
Pernoctaciones,Oceanía ,Cantabria,2020M02,2020,0
Pernoctaciones,Oceanía ,Cantabria,2020M01,2020,472
Pernoctaciones,Oceanía ,Cantabria,2019M12,2019,0
Pernoctaciones,Oceanía ,Cantabria,2019M11,2019,0
Pernoctaciones,Oceanía ,Cantabria,2019M10,2019,630
Pernoctaciones,Oceanía ,Cantabria,2019M09,2019,757
Pernoctaciones,Oceanía ,Cantabria,2019M08,2019,540
Pernoctaciones,Oceanía ,Cantabria,2019M07,2019,644
Pernoctaciones,Oceanía ,Castilla y León,2022M09,2022,1444
Pernoctaciones,Oceanía ,Castilla y León,2022M08,2022,1977
Pernoctaciones,Oceanía ,Castilla y León,2022M07,2022,2021
Pernoctaciones,Oceanía ,Castilla y León,2022M06,2022,1366
Pernoctaciones,Oceanía ,Castilla y León,2022M05,2022,1352
Pernoctaciones,Oceanía ,Castilla y León,2022M04,2022,815
Pernoctaciones,Oceanía ,Castilla y León,2022M03,2022,815
Pernoctaciones,Oceanía ,Castilla y León,2022M02,2022,535
Pernoctaciones,Oceanía ,Castilla y León,2022M01,2022,621
Pernoctaciones,Oceanía ,Castilla y León,2021M12,2021,894
Pernoctaciones,Oceanía ,Castilla y León,2021M11,2021,459
Pernoctaciones,Oceanía ,Castilla y León,2021M10,2021,630
Pernoctaciones,Oceanía ,Castilla y León,2021M09,2021,485
Pernoctaciones,Oceanía ,Castilla y León,2021M08,2021,699
Pernoctaciones,Oceanía ,Castilla y León,2021M07,2021,588
Pernoctaciones,Oceanía ,Castilla y León,2021M06,2021,463
Pernoctaciones,Oceanía ,Castilla y León,2021M05,2021,447
Pernoctaciones,Oceanía ,Castilla y León,2021M04,2021,376
Pernoctaciones,Oceanía ,Castilla y León,2021M03,2021,535
Pernoctaciones,Oceanía ,Castilla y León,2021M02,2021,380
Pernoctaciones,Oceanía ,Castilla y León,2021M01,2021,247
Pernoctaciones,Oceanía ,Castilla y León,2020M12,2020,391
Pernoctaciones,Oceanía ,Castilla y León,2020M11,2020,687
Pernoctaciones,Oceanía ,Castilla y León,2020M10,2020,759
Pernoctaciones,Oceanía ,Castilla y León,2020M09,2020,743
Pernoctaciones,Oceanía ,Castilla y León,2020M08,2020,778
Pernoctaciones,Oceanía ,Castilla y León,2020M07,2020,745
Pernoctaciones,Oceanía ,Castilla y León,2020M06,2020,300
Pernoctaciones,Oceanía ,Castilla y León,2020M05,2020,701
Pernoctaciones,Oceanía ,Castilla y León,2020M04,2020,835
Pernoctaciones,Oceanía ,Castilla y León,2020M03,2020,937
Pernoctaciones,Oceanía ,Castilla y León,2020M02,2020,761
Pernoctaciones,Oceanía ,Castilla y León,2020M01,2020,2012
Pernoctaciones,Oceanía ,Castilla y León,2019M12,2019,1617
Pernoctaciones,Oceanía ,Castilla y León,2019M11,2019,1983
Pernoctaciones,Oceanía ,Castilla y León,2019M10,2019,4873
Pernoctaciones,Oceanía ,Castilla y León,2019M09,2019,4779
Pernoctaciones,Oceanía ,Castilla y León,2019M08,2019,3205
Pernoctaciones,Oceanía ,Castilla y León,2019M07,2019,3165
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M09,2022,664
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M08,2022,979
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M07,2022,844
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M06,2022,559
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M05,2022,588
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M04,2022,477
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M03,2022,437
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M02,2022,586
Pernoctaciones,Oceanía ,Castilla - La Mancha,2022M01,2022,468
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M12,2021,440
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M11,2021,344
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M10,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M09,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M08,2021,327
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M07,2021,270
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M06,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M05,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M04,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M03,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M02,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2021M01,2021,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M12,2020,443
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M11,2020,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M10,2020,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M09,2020,585
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M08,2020,594
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M07,2020,448
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M06,2020,209
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M05,2020,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M04,2020,0
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M03,2020,584
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M02,2020,431
Pernoctaciones,Oceanía ,Castilla - La Mancha,2020M01,2020,759
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M12,2019,783
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M11,2019,719
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M10,2019,1147
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M09,2019,1181
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M08,2019,963
Pernoctaciones,Oceanía ,Castilla - La Mancha,2019M07,2019,741
Pernoctaciones,Oceanía ,Cataluña,2022M09,2022,23979
Pernoctaciones,Oceanía ,Cataluña,2022M08,2022,20292
Pernoctaciones,Oceanía ,Cataluña,2022M07,2022,27517
Pernoctaciones,Oceanía ,Cataluña,2022M06,2022,16779
Pernoctaciones,Oceanía ,Cataluña,2022M05,2022,10188
Pernoctaciones,Oceanía ,Cataluña,2022M04,2022,5374
Pernoctaciones,Oceanía ,Cataluña,2022M03,2022,3723
Pernoctaciones,Oceanía ,Cataluña,2022M02,2022,2698
Pernoctaciones,Oceanía ,Cataluña,2022M01,2022,3512
Pernoctaciones,Oceanía ,Cataluña,2021M12,2021,2232
Pernoctaciones,Oceanía ,Cataluña,2021M11,2021,2513
Pernoctaciones,Oceanía ,Cataluña,2021M10,2021,2548
Pernoctaciones,Oceanía ,Cataluña,2021M09,2021,1741
Pernoctaciones,Oceanía ,Cataluña,2021M08,2021,1839
Pernoctaciones,Oceanía ,Cataluña,2021M07,2021,1582
Pernoctaciones,Oceanía ,Cataluña,2021M06,2021,1386
Pernoctaciones,Oceanía ,Cataluña,2021M05,2021,1036
Pernoctaciones,Oceanía ,Cataluña,2021M04,2021,910
Pernoctaciones,Oceanía ,Cataluña,2021M03,2021,1115
Pernoctaciones,Oceanía ,Cataluña,2021M02,2021,1004
Pernoctaciones,Oceanía ,Cataluña,2021M01,2021,1037
Pernoctaciones,Oceanía ,Cataluña,2020M12,2020,2301
Pernoctaciones,Oceanía ,Cataluña,2020M11,2020,1671
Pernoctaciones,Oceanía ,Cataluña,2020M10,2020,2540
Pernoctaciones,Oceanía ,Cataluña,2020M09,2020,2443
Pernoctaciones,Oceanía ,Cataluña,2020M08,2020,3081
Pernoctaciones,Oceanía ,Cataluña,2020M07,2020,3378
Pernoctaciones,Oceanía ,Cataluña,2020M06,2020,1426
Pernoctaciones,Oceanía ,Cataluña,2020M05,2020,2641
Pernoctaciones,Oceanía ,Cataluña,2020M04,2020,1474
Pernoctaciones,Oceanía ,Cataluña,2020M03,2020,7418
Pernoctaciones,Oceanía ,Cataluña,2020M02,2020,7882
Pernoctaciones,Oceanía ,Cataluña,2020M01,2020,17571
Pernoctaciones,Oceanía ,Cataluña,2019M12,2019,11393
Pernoctaciones,Oceanía ,Cataluña,2019M11,2019,16214
Pernoctaciones,Oceanía ,Cataluña,2019M10,2019,40439
Pernoctaciones,Oceanía ,Cataluña,2019M09,2019,46698
Pernoctaciones,Oceanía ,Cataluña,2019M08,2019,33008
Pernoctaciones,Oceanía ,Cataluña,2019M07,2019,53285
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M09,2022,5202
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M08,2022,5475
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M07,2022,6336
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M06,2022,3663
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M05,2022,2528
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M04,2022,1701
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M03,2022,1481
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M02,2022,991
Pernoctaciones,Oceanía ,Comunitat Valenciana,2022M01,2022,1414
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M12,2021,958
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M11,2021,868
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M10,2021,804
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M09,2021,746
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M08,2021,704
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M07,2021,529
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M06,2021,445
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M05,2021,439
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M04,2021,553
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M03,2021,532
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M02,2021,354
Pernoctaciones,Oceanía ,Comunitat Valenciana,2021M01,2021,395
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M12,2020,1166
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M11,2020,924
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M10,2020,1191
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M09,2020,1143
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M08,2020,1190
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M07,2020,1151
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M06,2020,780
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M05,2020,900
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M04,2020,943
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M03,2020,2242
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M02,2020,2479
Pernoctaciones,Oceanía ,Comunitat Valenciana,2020M01,2020,3532
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M12,2019,3245
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M11,2019,3910
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M10,2019,6846
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M09,2019,7212
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M08,2019,7105
Pernoctaciones,Oceanía ,Comunitat Valenciana,2019M07,2019,7021
Pernoctaciones,Oceanía ,Extremadura,2022M09,2022,379
Pernoctaciones,Oceanía ,Extremadura,2022M08,2022,461
Pernoctaciones,Oceanía ,Extremadura,2022M07,2022,0
Pernoctaciones,Oceanía ,Extremadura,2022M06,2022,0
Pernoctaciones,Oceanía ,Extremadura,2022M05,2022,272
Pernoctaciones,Oceanía ,Extremadura,2022M04,2022,0
Pernoctaciones,Oceanía ,Extremadura,2022M03,2022,0
Pernoctaciones,Oceanía ,Extremadura,2022M02,2022,0
Pernoctaciones,Oceanía ,Extremadura,2022M01,2022,0
Pernoctaciones,Oceanía ,Extremadura,2021M12,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M11,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M10,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M09,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M08,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M07,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M06,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M05,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M04,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M03,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M02,2021,0
Pernoctaciones,Oceanía ,Extremadura,2021M01,2021,0
Pernoctaciones,Oceanía ,Extremadura,2020M12,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M11,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M10,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M09,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M08,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M07,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M06,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M05,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M04,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M03,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M02,2020,0
Pernoctaciones,Oceanía ,Extremadura,2020M01,2020,427
Pernoctaciones,Oceanía ,Extremadura,2019M12,2019,294
Pernoctaciones,Oceanía ,Extremadura,2019M11,2019,487
Pernoctaciones,Oceanía ,Extremadura,2019M10,2019,887
Pernoctaciones,Oceanía ,Extremadura,2019M09,2019,913
Pernoctaciones,Oceanía ,Extremadura,2019M08,2019,1007
Pernoctaciones,Oceanía ,Extremadura,2019M07,2019,700
Pernoctaciones,Oceanía ,Galicia,2022M09,2022,2852
Pernoctaciones,Oceanía ,Galicia,2022M08,2022,2287
Pernoctaciones,Oceanía ,Galicia,2022M07,2022,1948
Pernoctaciones,Oceanía ,Galicia,2022M06,2022,2217
Pernoctaciones,Oceanía ,Galicia,2022M05,2022,1183
Pernoctaciones,Oceanía ,Galicia,2022M04,2022,626
Pernoctaciones,Oceanía ,Galicia,2022M03,2022,339
Pernoctaciones,Oceanía ,Galicia,2022M02,2022,409
Pernoctaciones,Oceanía ,Galicia,2022M01,2022,796
Pernoctaciones,Oceanía ,Galicia,2021M12,2021,0
Pernoctaciones,Oceanía ,Galicia,2021M11,2021,246
Pernoctaciones,Oceanía ,Galicia,2021M10,2021,253
Pernoctaciones,Oceanía ,Galicia,2021M09,2021,294
Pernoctaciones,Oceanía ,Galicia,2021M08,2021,328
Pernoctaciones,Oceanía ,Galicia,2021M07,2021,254
Pernoctaciones,Oceanía ,Galicia,2021M06,2021,291
Pernoctaciones,Oceanía ,Galicia,2021M05,2021,334
Pernoctaciones,Oceanía ,Galicia,2021M04,2021,0
Pernoctaciones,Oceanía ,Galicia,2021M03,2021,0
Pernoctaciones,Oceanía ,Galicia,2021M02,2021,0
Pernoctaciones,Oceanía ,Galicia,2021M01,2021,240
Pernoctaciones,Oceanía ,Galicia,2020M12,2020,388
Pernoctaciones,Oceanía ,Galicia,2020M11,2020,490
Pernoctaciones,Oceanía ,Galicia,2020M10,2020,529
Pernoctaciones,Oceanía ,Galicia,2020M09,2020,415
Pernoctaciones,Oceanía ,Galicia,2020M08,2020,0
Pernoctaciones,Oceanía ,Galicia,2020M07,2020,401
Pernoctaciones,Oceanía ,Galicia,2020M06,2020,0
Pernoctaciones,Oceanía ,Galicia,2020M05,2020,322
Pernoctaciones,Oceanía ,Galicia,2020M04,2020,381
Pernoctaciones,Oceanía ,Galicia,2020M03,2020,783
Pernoctaciones,Oceanía ,Galicia,2020M02,2020,728
Pernoctaciones,Oceanía ,Galicia,2020M01,2020,1458
Pernoctaciones,Oceanía ,Galicia,2019M12,2019,1279
Pernoctaciones,Oceanía ,Galicia,2019M11,2019,1849
Pernoctaciones,Oceanía ,Galicia,2019M10,2019,6934
Pernoctaciones,Oceanía ,Galicia,2019M09,2019,7080
Pernoctaciones,Oceanía ,Galicia,2019M08,2019,3889
Pernoctaciones,Oceanía ,Galicia,2019M07,2019,4546
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M09,2022,13206
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M08,2022,6863
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M07,2022,10726
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M06,2022,8242
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M05,2022,5415
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M04,2022,3212
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M03,2022,2673
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M02,2022,2048
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2022M01,2022,3421
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M12,2021,1978
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M11,2021,1196
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M10,2021,1310
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M09,2021,1071
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M08,2021,1159
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M07,2021,931
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M06,2021,946
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M05,2021,1049
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M04,2021,872
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M03,2021,781
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M02,2021,677
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2021M01,2021,542
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M12,2020,2055
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M11,2020,905
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M10,2020,1276
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M09,2020,1177
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M08,2020,1341
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M07,2020,1818
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M06,2020,782
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M05,2020,1066
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M04,2020,667
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M03,2020,4467
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M02,2020,4675
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2020M01,2020,10776
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M12,2019,8923
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M11,2019,7038
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M10,2019,20395
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M09,2019,17320
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M08,2019,11222
Pernoctaciones,Oceanía ,"Madrid, Comunidad de",2019M07,2019,14735
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M09,2022,544
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M08,2022,472
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M07,2022,543
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M06,2022,394
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M05,2022,402
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M04,2022,313
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M03,2022,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M02,2022,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2022M01,2022,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M12,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M11,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M10,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M09,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M08,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M07,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M06,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M05,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M04,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M03,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M02,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2021M01,2021,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M12,2020,471
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M11,2020,0
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M10,2020,399
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M09,2020,368
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M08,2020,389
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M07,2020,521
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M06,2020,268
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M05,2020,297
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M04,2020,375
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M03,2020,376
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M02,2020,476
Pernoctaciones,Oceanía ,"Murcia, Región de",2020M01,2020,816
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M12,2019,569
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M11,2019,611
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M10,2019,1296
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M09,2019,821
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M08,2019,1265
Pernoctaciones,Oceanía ,"Murcia, Región de",2019M07,2019,1269
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M09,2022,625
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M08,2022,567
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M07,2022,869
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M06,2022,624
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M05,2022,452
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M04,2022,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M03,2022,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M02,2022,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2022M01,2022,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M12,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M11,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M10,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M09,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M08,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M07,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M06,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M05,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M04,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M03,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M02,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2021M01,2021,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M12,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M11,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M10,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M09,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M08,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M07,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M06,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M05,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M04,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M03,2020,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M02,2020,261
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2020M01,2020,527
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M12,2019,0
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M11,2019,779
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M10,2019,1539
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M09,2019,1035
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M08,2019,768
Pernoctaciones,Oceanía ,"Navarra, Comunidad Foral de",2019M07,2019,1469
Pernoctaciones,Oceanía ,País Vasco,2022M09,2022,3793
Pernoctaciones,Oceanía ,País Vasco,2022M08,2022,3351
Pernoctaciones,Oceanía ,País Vasco,2022M07,2022,4735
Pernoctaciones,Oceanía ,País Vasco,2022M06,2022,2802
Pernoctaciones,Oceanía ,País Vasco,2022M05,2022,1171
Pernoctaciones,Oceanía ,País Vasco,2022M04,2022,761
Pernoctaciones,Oceanía ,País Vasco,2022M03,2022,398
Pernoctaciones,Oceanía ,País Vasco,2022M02,2022,703
Pernoctaciones,Oceanía ,País Vasco,2022M01,2022,543
